season,winslot,Aslot,Bslot,Aseed,Bseed,Aname,Bname,Awins,Bwins,Alosses,Blosses,daynum,Aregion,Bregion,winner,teamA,teamB,Aminscore,Bminscore,Amaxscore,Bmaxscore,Aqvgscore,Bqvgscore,Astdscore,Bstdscore
C,R1X1,X01,X16,01,16,Arizona,Nicholls St,27,18,4,9,136,West,West,A,511,705,70.0,52.0,127.0,102.0,92.193548387096769,77.111111111111114,13.38371508006775,11.14328674611637
C,R1X2,X02,X15,02,15,Cincinnati,Northern Arizona,26,19,5,7,136,West,West,A,549,713,60.0,62.0,109.0,105.0,76.483870967741936,80.15384615384616,12.918780946538298,11.033837144446963
C,R1X3,X03,X14,03,14,Utah,San Francisco,24,19,3,10,136,West,West,A,821,755,51.0,52.0,89.0,109.0,69.18518518518519,73.41379310344827,10.183636245856814,13.005349672158948
C,R1X4,X04,X13,04,13,Maryland,Utah St,19,22,10,7,136,West,West,A,662,822,59.0,49.0,117.0,102.0,79.034482758620683,70.620689655172413,13.845160385917227,12.161028181076116
C,R1X5,X05,X12,05,12,Illinois,South Alabama,22,21,9,6,136,West,West,A,623,768,47.0,47.0,105.0,105.0,70.193548387096769,65.518518518518519,11.844201943018934,12.570896342037416
C,R1X6,X06,X11,06,11,Arkansas,Nebraska,23,20,7,11,136,West,West,A,515,698,61.0,49.0,114.0,91.0,83.799999999999997,71.774193548387103,14.711446790396471,9.8920289755369009
C,R1X7,X07,X10,07,10,Temple,West Virginia,21,20,8,8,136,West,West,B,789,843,50.0,55.0,80.0,101.0,66.137931034482762,78.678571428571431,7.514235400253054,11.28543173244848
C,R1X8,X08,X09,08,09,Tennessee,Illinois St,20,23,8,5,136,West,West,B,790,624,51.0,56.0,96.0,105.0,75.678571428571431,76.107142857142861,8.7016154962683778,10.004782019879601
C,R1Y1,Y01,Y16,01,16,Kansas,Prairie View,33,10,3,16,137,Midwest,Midwest,A,636,734,65.0,52.0,111.0,95.0,83.694444444444443,69.730769230769226,11.3500353510082,10.128245699366971
C,R1Y2,Y02,Y15,02,15,Purdue,Delaware,26,18,7,9,137,Midwest,Midwest,A,738,570,57.0,55.0,119.0,95.0,84.242424242424249,72.81481481481481,14.858994425437071,10.209062920094439
C,R1Y3,Y03,Y14,03,14,Stanford,Col Charleston,25,22,4,5,137,Midwest,Midwest,A,783,554,56.0,40.0,99.0,92.0,80.275862068965523,70.037037037037038,12.002576021562575,11.663432826356251
C,R1Y4,Y04,Y13,04,13,Mississippi,Valparaiso,22,20,6,8,137,Midwest,Midwest,B,674,826,66.0,51.0,106.0,102.0,80.892857142857139,73.535714285714292,10.83756458446495,12.315733673572492
C,R1Y5,Y05,Y12,05,12,TCU,Florida St,26,17,5,13,137,Midwest,Midwest,B,788,595,57.0,49.0,153.0,90.0,97.322580645161295,70.466666666666669,20.802275149723087,10.065562853390542
C,R1Y6,Y06,Y11,06,11,Clemson,W Michigan,18,20,13,7,137,Midwest,Midwest,B,551,836,52.0,59.0,102.0,106.0,72.161290322580641,79.481481481481481,9.2809092094698613,12.320925802066476
C,R1Y7,Y07,Y10,07,10,St John's,Detroit,21,22,9,5,137,Midwest,Midwest,B,778,574,58.0,53.0,91.0,94.0,72.533333333333331,73.259259259259252,9.2041053642141417,10.163815966794102
C,R1Y8,Y08,Y09,08,09,Rhode Island,Murray St,22,26,8,3,137,Midwest,Midwest,A,741,687,57.0,53.0,96.0,111.0,77.13333333333334,84.931034482758619,9.3763295353542038,13.333729680989768
C,R1Z1,Z01,Z16,01,16,Duke,Radford,28,18,3,8,137,South,South,A,577,740,63.0,49.0,126.0,100.0,84.967741935483872,75.34615384615384,15.619433451721529,13.462032957950546
C,R1Z2,Z02,Z15,02,15,Kentucky,S Carolina St,29,22,4,6,137,South,South,A,640,747,63.0,40.0,99.0,100.0,79.060606060606062,74.607142857142861,8.6372673636676556,11.302146716803994
C,R1Z3,Z03,Z14,03,14,Michigan,Davidson,23,18,8,9,137,South,South,A,670,568,53.0,53.0,112.0,93.0,76.612903225806448,70.259259259259252,11.479792679241934,10.782676753469969
C,R1Z4,Z04,Z13,04,13,New Mexico,Butler,23,20,7,10,137,South,South,A,701,535,51.0,46.0,112.0,86.0,76.599999999999994,66.533333333333331,15.007997867803688,10.676245698850424
C,R1Z5,Z05,Z12,05,12,Syracuse,Iona,24,26,8,5,137,South,South,A,786,627,54.0,49.0,85.0,102.0,71.71875,80.838709677419359,8.5558254094797892,11.659405103491588
C,R1Z6,Z06,Z11,06,11,UCLA,Miami FL,21,18,8,9,137,South,South,A,810,668,65.0,56.0,120.0,89.0,83.896551724137936,70.370370370370367,12.026822974834804,8.278254191278398
C,R1Z7,Z07,Z10,07,10,Massachusetts,St Louis,21,21,10,10,137,South,South,B,663,780,47.0,43.0,85.0,85.0,70.483870967741936,68.032258064516128,9.4557405937821226,9.5291873226512305
C,R1Z8,Z08,Z09,08,09,Oklahoma St,G Washington,21,24,6,8,137,South,South,A,722,599,60.0,48.0,103.0,101.0,79.296296296296291,73.59375,12.014851349444383,13.392767112792637
C,R2W1,R1W1,R1W8,01,08,North Carolina,Charlotte,30,19,3,10,138,East,East,A,708,546,50.0,57.0,109.0,105.0,82.575757575757578,73.206896551724142,12.744649032889585,10.729846579051731
C,R2W2,R1W2,R1W7,02,07,Connecticut,Indiana,29,19,4,11,138,East,East,A,559,625,59.0,53.0,100.0,103.0,76.545454545454547,76.5,10.976810015971024,11.1257958516833
C,R2W3,R1W3,R1W6,14,11,Richmond,Washington,22,18,7,9,138,East,East,B,743,840,56.0,52.0,87.0,101.0,70.379310344827587,79.074074074074076,9.2788740142676591,11.54997491075013
C,R2W4,R1W4,R1W5,04,05,Michigan St,Princeton,20,25,7,1,138,East,East,A,671,736,54.0,38.0,96.0,86.0,74.0,67.07692307692308,10.673608852020292,11.228134569783165
C,R2X1,R1X1,R1X8,01,09,Arizona,Illinois St,27,23,4,5,138,West,West,A,511,624,70.0,56.0,127.0,105.0,92.193548387096769,76.107142857142861,13.38371508006775,10.004782019879601
C,R2X2,R1X2,R1X7,02,10,Cincinnati,West Virginia,26,20,5,8,138,West,West,B,549,843,60.0,55.0,109.0,101.0,76.483870967741936,78.678571428571431,12.918780946538298,11.28543173244848
C,R2X3,R1X3,R1X6,03,06,Utah,Arkansas,24,23,3,7,138,West,West,A,821,515,51.0,61.0,89.0,114.0,69.18518518518519,83.799999999999997,10.183636245856814,14.711446790396471
C,R2X4,R1X4,R1X5,04,05,Maryland,Illinois,19,22,10,9,138,West,West,A,662,623,59.0,47.0,117.0,105.0,79.034482758620683,70.193548387096769,13.845160385917227,11.844201943018934
C,R2Y1,R1Y1,R1Y8,01,08,Kansas,Rhode Island,33,22,3,8,139,Midwest,Midwest,B,636,741,65.0,57.0,111.0,96.0,83.694444444444443,77.13333333333334,11.3500353510082,9.3763295353542038
C,R2Y2,R1Y2,R1Y7,02,10,Purdue,Detroit,26,22,7,5,139,Midwest,Midwest,A,738,574,57.0,53.0,119.0,94.0,84.242424242424249,73.259259259259252,14.858994425437071,10.163815966794102
C,R2Y3,R1Y3,R1Y6,03,11,Stanford,W Michigan,25,20,4,7,139,Midwest,Midwest,A,783,836,56.0,59.0,99.0,106.0,80.275862068965523,79.481481481481481,12.002576021562575,12.320925802066476
C,R2Y4,R1Y4,R1Y5,13,12,Valparaiso,Florida St,20,17,8,13,139,Midwest,Midwest,A,826,595,51.0,49.0,102.0,90.0,73.535714285714292,70.466666666666669,12.315733673572492,10.065562853390542
C,R2Z1,R1Z1,R1Z8,01,08,Duke,Oklahoma St,28,21,3,6,139,South,South,A,577,722,63.0,60.0,126.0,103.0,84.967741935483872,79.296296296296291,15.619433451721529,12.014851349444383
C,R2Z2,R1Z2,R1Z7,02,10,Kentucky,St Louis,29,21,4,10,139,South,South,A,640,780,63.0,43.0,99.0,85.0,79.060606060606062,68.032258064516128,8.6372673636676556,9.5291873226512305
C,R2Z3,R1Z3,R1Z6,03,06,Michigan,UCLA,23,21,8,8,139,South,South,B,670,810,53.0,65.0,112.0,120.0,76.612903225806448,83.896551724137936,11.479792679241934,12.026822974834804
C,R2Z4,R1Z4,R1Z5,04,05,New Mexico,Syracuse,23,24,7,8,139,South,South,B,701,786,51.0,54.0,112.0,85.0,76.599999999999994,71.71875,15.007997867803688,8.5558254094797892
C,R3W1,R2W1,R2W4,01,04,North Carolina,Michigan St,30,20,3,7,143,East,East,A,708,671,50.0,54.0,109.0,96.0,82.575757575757578,74.0,12.744649032889585,10.673608852020292
C,R3W2,R2W2,R2W3,02,11,Connecticut,Washington,29,18,4,9,143,East,East,A,559,840,59.0,52.0,100.0,101.0,76.545454545454547,79.074074074074076,10.976810015971024,11.54997491075013
C,R3X1,R2X1,R2X4,01,04,Arizona,Maryland,27,19,4,10,143,West,West,A,511,662,70.0,59.0,127.0,117.0,92.193548387096769,79.034482758620683,13.38371508006775,13.845160385917227
C,R3X2,R2X2,R2X3,10,03,West Virginia,Utah,20,24,8,3,143,West,West,B,843,821,55.0,51.0,101.0,89.0,78.678571428571431,69.18518518518519,11.28543173244848,10.183636245856814
C,R3Y1,R2Y1,R2Y4,08,13,Rhode Island,Valparaiso,22,20,8,8,144,Midwest,Midwest,A,741,826,57.0,51.0,96.0,102.0,77.13333333333334,73.535714285714292,9.3763295353542038,12.315733673572492
C,R3Y2,R2Y2,R2Y3,02,03,Purdue,Stanford,26,25,7,4,144,Midwest,Midwest,B,738,783,57.0,56.0,119.0,99.0,84.242424242424249,80.275862068965523,14.858994425437071,12.002576021562575
C,R3Z1,R2Z1,R2Z4,01,05,Duke,Syracuse,28,24,3,8,144,South,South,A,577,786,63.0,54.0,126.0,85.0,84.967741935483872,71.71875,15.619433451721529,8.5558254094797892
C,R3Z2,R2Z2,R2Z3,02,06,Kentucky,UCLA,29,21,4,8,144,South,South,A,640,810,63.0,65.0,99.0,120.0,79.060606060606062,83.896551724137936,8.6372673636676556,12.026822974834804
C,R4W1,R3W1,R3W2,01,02,North Carolina,Connecticut,30,29,3,4,145,East,East,A,708,559,50.0,59.0,109.0,100.0,82.575757575757578,76.545454545454547,12.744649032889585,10.976810015971024
C,R4X1,R3X1,R3X2,01,03,Arizona,Utah,27,24,4,3,145,West,West,B,511,821,70.0,51.0,127.0,89.0,92.193548387096769,69.18518518518519,13.38371508006775,10.183636245856814
C,R4Y1,R3Y1,R3Y2,08,03,Rhode Island,Stanford,22,25,8,4,146,Midwest,Midwest,B,741,783,57.0,56.0,96.0,99.0,77.13333333333334,80.275862068965523,9.3763295353542038,12.002576021562575
C,R4Z1,R3Z1,R3Z2,01,02,Duke,Kentucky,28,29,3,4,146,South,South,B,577,640,63.0,63.0,126.0,99.0,84.967741935483872,79.060606060606062,15.619433451721529,8.6372673636676556
C,R5WX,R4W1,R4X1,01,03,North Carolina,Utah,30,24,3,3,152,East,West,B,708,821,50.0,51.0,109.0,89.0,82.575757575757578,69.18518518518519,12.744649032889585,10.183636245856814
C,R5YZ,R4Y1,R4Z1,03,02,Stanford,Kentucky,25,29,4,4,152,Midwest,South,B,783,640,56.0,63.0,99.0,99.0,80.275862068965523,79.060606060606062,12.002576021562575,8.6372673636676556
C,R6CH,R5WX,R5YZ,03,02,Utah,Kentucky,24,29,3,4,154,West,South,B,821,640,51.0,63.0,89.0,99.0,69.18518518518519,79.060606060606062,10.183636245856814,8.6372673636676556
D,R1W1,W01,W16,01,16,Duke,Florida A&M,32,12,1,18,137,East,East,A,577,593,71.0,47.0,120.0,98.0,93.333333333333329,73.13333333333334,12.199519778593041,11.026432887485518
D,R1W2,W02,W15,02,15,Miami FL,Lafayette,22,20,6,7,137,East,East,A,668,642,54.0,46.0,103.0,93.0,72.857142857142861,71.925925925925924,10.449587434488524,10.205031169952312
D,R1W3,W03,W14,03,14,Cincinnati,George Mason,26,18,5,10,137,East,East,A,549,602,52.0,48.0,115.0,106.0,74.645161290322577,74.214285714285708,15.417937578273358,12.689582743497978
D,R1W4,W04,W13,04,13,Tennessee,Delaware,20,25,8,5,137,East,East,A,790,570,47.0,55.0,100.0,99.0,73.75,78.066666666666663,13.993940014979954,11.480224542906623
D,R1W5,W05,W12,05,12,Wisconsin,Missouri St,22,20,9,10,137,East,East,B,849,678,39.0,51.0,87.0,91.0,63.064516129032256,74.299999999999997,10.432379754711484,10.126368220311431
D,R1W6,W06,W11,06,11,Temple,Kent,21,21,10,6,137,East,East,A,789,639,49.0,49.0,85.0,93.0,66.612903225806448,69.370370370370367,8.6906602420211811,12.135494765198455
D,R1W7,W07,W10,07,10,Texas,Purdue,19,19,12,12,137,East,East,B,793,738,46.0,43.0,89.0,101.0,68.870967741935488,69.096774193548384,10.351069558212783,13.646114509525264
D,R1W8,W08,W09,08,09,Col Charleston,Tulsa,25,22,2,9,137,East,East,B,554,802,44.0,52.0,98.0,103.0,72.777777777777771,71.0,10.754269895611431,12.861545585142933
D,R1X1,X01,X16,01,16,Michigan St,Mt St Mary's,29,15,4,14,137,Midwest,Midwest,A,671,686,51.0,50.0,96.0,92.0,72.333333333333329,68.827586206896555,12.039497288072079,8.733877621740179
D,R1X2,X02,X15,02,15,Utah,Arkansas St,25,18,4,11,137,Midwest,Midwest,A,821,516,49.0,48.0,89.0,104.0,71.172413793103445,74.068965517241381,10.664375001546169,10.891094224760158
D,R1X3,X03,X14,03,14,Kentucky,New Mexico St,25,21,8,8,137,Midwest,Midwest,A,640,702,46.0,43.0,103.0,89.0,75.515151515151516,68.241379310344826,13.729245961596465,12.729696944719443
D,R1X4,X04,X13,04,13,Arizona,Oklahoma,22,19,6,10,137,Midwest,Midwest,B,511,721,59.0,50.0,98.0,102.0,82.964285714285708,70.827586206896555,8.3686581227524304,13.681270775614076
D,R1X5,X05,X12,05,12,Charlotte,Rhode Island,22,20,10,12,137,Midwest,Midwest,A,546,741,43.0,53.0,92.0,94.0,68.21875,72.03125,10.331185722728055,9.5736760670862466
D,R1X6,X06,X11,06,11,Kansas,Evansville,21,21,9,9,137,Midwest,Midwest,A,636,587,45.0,55.0,107.0,96.0,70.200000000000003,73.966666666666669,12.762967262095962,10.397061550692527
D,R1X7,X07,X10,07,10,Washington,Miami OH,16,22,11,7,137,Midwest,Midwest,B,840,669,48.0,43.0,93.0,83.0,74.555555555555557,68.793103448275858,11.738929641828614,9.653940808148219
D,R1X8,X08,X09,08,09,Villanova,Mississippi,20,18,10,12,137,Midwest,Midwest,B,829,674,52.0,52.0,93.0,111.0,75.433333333333337,76.700000000000003,10.950443928089044,13.631214179228495
D,R1Y1,Y01,Y16,01,16,Auburn,Winthrop,27,19,3,7,136,South,South,A,518,848,57.0,51.0,114.0,86.0,81.833333333333329,69.884615384615387,12.479538809142303,11.41634093029314
D,R1Y2,Y02,Y15,02,15,Maryland,Valparaiso,25,21,5,8,136,South,South,A,662,826,62.0,49.0,132.0,104.0,85.733333333333334,72.275862068965523,14.769187143810214,12.185057417051308
D,R1Y3,Y03,Y14,03,14,St John's,Samford,25,22,8,5,136,South,South,A,778,752,53.0,54.0,115.0,105.0,79.36363636363636,73.740740740740748,13.215734840822137,10.762047831401663
D,R1Y4,Y04,Y13,04,13,Ohio St,Murray St,23,26,8,5,136,South,South,A,720,687,59.0,51.0,99.0,108.0,75.516129032258064,79.451612903225808,9.8925549318730042,11.969958928642233
D,R1Y5,Y05,Y12,05,12,UCLA,Detroit,22,23,8,5,136,South,South,B,810,574,54.0,43.0,114.0,84.0,77.966666666666669,64.214285714285708,14.545293244055122,10.90005616911197
D,R1Y6,Y06,Y11,06,11,Indiana,G Washington,22,20,10,8,136,South,South,A,625,599,52.0,56.0,106.0,109.0,74.875,79.178571428571431,13.527171729522768,13.277407157134503
D,R1Y7,Y07,Y10,07,10,Louisville,Creighton,19,21,10,8,136,South,South,B,651,562,49.0,57.0,106.0,95.0,77.517241379310349,76.965517241379317,15.44873767782623,9.9740447943674049
D,R1Y8,Y08,Y09,08,09,Syracuse,Oklahoma St,20,21,11,10,136,South,South,B,786,722,50.0,37.0,96.0,93.0,72.387096774193552,70.129032258064512,12.338446128325986,12.653552186419564
D,R1Z1,Z01,Z16,01,16,Connecticut,UT San Antonio,28,16,2,10,136,West,West,A,559,820,42.0,60.0,111.0,99.0,77.533333333333331,77.34615384615384,15.734745699318506,10.340146955109219
D,R1Z2,Z02,Z15,02,15,Stanford,Alcorn St,24,22,6,6,136,West,West,A,783,508,45.0,53.0,101.0,114.0,73.533333333333331,76.285714285714292,13.92056831534626,14.073422628834674
D,R1Z3,Z03,Z14,03,14,North Carolina,Weber St,24,21,9,7,136,West,West,B,708,842,52.0,53.0,98.0,101.0,71.333333333333329,79.535714285714292,11.047189870750119,11.687851271595598
D,R1Z4,Z04,Z13,04,13,Arkansas,Siena,22,25,10,5,136,West,West,A,515,766,57.0,56.0,118.0,107.0,78.40625,86.933333333333337,14.308780903260068,10.052970815745075
D,R1Z5,Z05,Z12,05,12,Iowa,UAB,18,20,9,11,136,West,West,A,628,805,52.0,53.0,87.0,116.0,73.703703703703709,74.322580645161295,9.5754888273434311,13.613056106770332
D,R1Z6,Z06,Z11,06,11,Florida,Penn,20,21,8,5,136,West,West,A,592,728,56.0,49.0,119.0,87.0,80.678571428571431,71.538461538461533,15.482832823643676,9.8731600787604172
D,R1Z7,Z07,Z10,07,10,Minnesota,Gonzaga,17,24,10,6,136,West,West,B,673,607,42.0,48.0,98.0,105.0,69.074074074074076,78.966666666666669,12.216946111480125,12.338242266312582
D,R1Z8,Z08,Z09,08,09,Missouri,New Mexico,20,23,8,8,136,West,West,B,676,701,54.0,39.0,96.0,102.0,72.214285714285708,75.903225806451616,10.097231384525815,17.064119758796814
D,R2W1,R1W1,R1W8,01,09,Duke,Tulsa,32,22,1,9,139,East,East,A,577,802,71.0,52.0,120.0,103.0,93.333333333333329,71.0,12.199519778593041,12.861545585142933
D,R2W2,R1W2,R1W7,02,10,Miami FL,Purdue,22,19,6,12,139,East,East,B,668,738,54.0,43.0,103.0,101.0,72.857142857142861,69.096774193548384,10.449587434488524,13.646114509525264
D,R2W3,R1W3,R1W6,03,06,Cincinnati,Temple,26,21,5,10,139,East,East,B,549,789,52.0,49.0,115.0,85.0,74.645161290322577,66.612903225806448,15.417937578273358,8.6906602420211811
D,R2W4,R1W4,R1W5,04,12,Tennessee,Missouri St,20,20,8,10,139,East,East,B,790,678,47.0,51.0,100.0,91.0,73.75,74.299999999999997,13.993940014979954,10.126368220311431
D,R2X1,R1X1,R1X8,01,09,Michigan St,Mississippi,29,18,4,12,139,Midwest,Midwest,A,671,674,51.0,52.0,96.0,111.0,72.333333333333329,76.700000000000003,12.039497288072079,13.631214179228495
D,R2X2,R1X2,R1X7,02,10,Utah,Miami OH,25,22,4,7,139,Midwest,Midwest,B,821,669,49.0,43.0,89.0,83.0,71.172413793103445,68.793103448275858,10.664375001546169,9.653940808148219
D,R2X3,R1X3,R1X6,03,06,Kentucky,Kansas,25,21,8,9,139,Midwest,Midwest,A,640,636,46.0,45.0,103.0,107.0,75.515151515151516,70.200000000000003,13.729245961596465,12.762967262095962
D,R2X4,R1X4,R1X5,13,05,Oklahoma,Charlotte,19,22,10,10,139,Midwest,Midwest,A,721,546,50.0,43.0,102.0,92.0,70.827586206896555,68.21875,13.681270775614076,10.331185722728055
D,R2Y1,R1Y1,R1Y8,01,09,Auburn,Oklahoma St,27,21,3,10,138,South,South,A,518,722,57.0,37.0,114.0,93.0,81.833333333333329,70.129032258064512,12.479538809142303,12.653552186419564
D,R2Y2,R1Y2,R1Y7,02,10,Maryland,Creighton,25,21,5,8,138,South,South,A,662,562,62.0,57.0,132.0,95.0,85.733333333333334,76.965517241379317,14.769187143810214,9.9740447943674049
D,R2Y3,R1Y3,R1Y6,03,06,St John's,Indiana,25,22,8,10,138,South,South,A,778,625,53.0,52.0,115.0,106.0,79.36363636363636,74.875,13.215734840822137,13.527171729522768
D,R2Y4,R1Y4,R1Y5,04,12,Ohio St,Detroit,23,23,8,5,138,South,South,A,720,574,59.0,43.0,99.0,84.0,75.516129032258064,64.214285714285708,9.8925549318730042,10.90005616911197
D,R2Z1,R1Z1,R1Z8,01,09,Connecticut,New Mexico,28,23,2,8,138,West,West,A,559,701,42.0,39.0,111.0,102.0,77.533333333333331,75.903225806451616,15.734745699318506,17.064119758796814
D,R2Z2,R1Z2,R1Z7,02,10,Stanford,Gonzaga,24,24,6,6,138,West,West,B,783,607,45.0,48.0,101.0,105.0,73.533333333333331,78.966666666666669,13.92056831534626,12.338242266312582
D,R2Z3,R1Z3,R1Z6,14,06,Weber St,Florida,21,20,7,8,138,West,West,B,842,592,53.0,56.0,101.0,119.0,79.535714285714292,80.678571428571431,11.687851271595598,15.482832823643676
D,R2Z4,R1Z4,R1Z5,04,05,Arkansas,Iowa,22,18,10,9,138,West,West,B,515,628,57.0,52.0,118.0,87.0,78.40625,73.703703703703709,14.308780903260068,9.5754888273434311
D,R3W1,R2W1,R2W4,01,12,Duke,Missouri St,32,20,1,10,144,East,East,A,577,678,71.0,51.0,120.0,91.0,93.333333333333329,74.299999999999997,12.199519778593041,10.126368220311431
D,R3W2,R2W2,R2W3,10,06,Purdue,Temple,19,21,12,10,144,East,East,B,738,789,43.0,49.0,101.0,85.0,69.096774193548384,66.612903225806448,13.646114509525264,8.6906602420211811
D,R3X1,R2X1,R2X4,01,13,Michigan St,Oklahoma,29,19,4,10,144,Midwest,Midwest,A,671,721,51.0,50.0,96.0,102.0,72.333333333333329,70.827586206896555,12.039497288072079,13.681270775614076
D,R3X2,R2X2,R2X3,10,03,Miami OH,Kentucky,22,25,7,8,144,Midwest,Midwest,B,669,640,43.0,46.0,83.0,103.0,68.793103448275858,75.515151515151516,9.653940808148219,13.729245961596465
D,R3Y1,R2Y1,R2Y4,01,04,Auburn,Ohio St,27,23,3,8,143,South,South,B,518,720,57.0,59.0,114.0,99.0,81.833333333333329,75.516129032258064,12.479538809142303,9.8925549318730042
D,R3Y2,R2Y2,R2Y3,02,03,Maryland,St John's,25,25,5,8,143,South,South,B,662,778,62.0,53.0,132.0,115.0,85.733333333333334,79.36363636363636,14.769187143810214,13.215734840822137
D,R3Z1,R2Z1,R2Z4,01,05,Connecticut,Iowa,28,18,2,9,143,West,West,A,559,628,42.0,52.0,111.0,87.0,77.533333333333331,73.703703703703709,15.734745699318506,9.5754888273434311
D,R3Z2,R2Z2,R2Z3,10,06,Gonzaga,Florida,24,20,6,8,143,West,West,A,607,592,48.0,56.0,105.0,119.0,78.966666666666669,80.678571428571431,12.338242266312582,15.482832823643676
D,R4W1,R3W1,R3W2,01,06,Duke,Temple,32,21,1,10,146,East,East,A,577,789,71.0,49.0,120.0,85.0,93.333333333333329,66.612903225806448,12.199519778593041,8.6906602420211811
D,R4X1,R3X1,R3X2,01,03,Michigan St,Kentucky,29,25,4,8,146,Midwest,Midwest,A,671,640,51.0,46.0,96.0,103.0,72.333333333333329,75.515151515151516,12.039497288072079,13.729245961596465
D,R4Y1,R3Y1,R3Y2,04,03,Ohio St,St John's,23,25,8,8,145,South,South,A,720,778,59.0,53.0,99.0,115.0,75.516129032258064,79.36363636363636,9.8925549318730042,13.215734840822137
D,R4Z1,R3Z1,R3Z2,01,10,Connecticut,Gonzaga,28,24,2,6,145,West,West,A,559,607,42.0,48.0,111.0,105.0,77.533333333333331,78.966666666666669,15.734745699318506,12.338242266312582
D,R5WX,R4W1,R4X1,01,01,Duke,Michigan St,32,29,1,4,152,East,Midwest,A,577,671,71.0,51.0,120.0,96.0,93.333333333333329,72.333333333333329,12.199519778593041,12.039497288072079
D,R5YZ,R4Y1,R4Z1,04,01,Ohio St,Connecticut,23,28,8,2,152,South,West,B,720,559,59.0,42.0,99.0,111.0,75.516129032258064,77.533333333333331,9.8925549318730042,15.734745699318506
D,R6CH,R5WX,R5YZ,01,01,Duke,Connecticut,32,28,1,2,154,East,West,B,577,559,71.0,42.0,120.0,111.0,93.333333333333329,77.533333333333331,12.199519778593041,15.734745699318506
E,R1W1,W01,W16,01,16,Michigan St,Valparaiso,26,17,7,12,136,Midwest,Midwest,A,671,826,49.0,42.0,114.0,92.0,74.515151515151516,65.793103448275858,12.794698741515333,13.409670494922757
E,R1W2,W02,W15,02,15,Iowa St,Central Conn,27,25,4,5,136,Midwest,Midwest,A,629,544,44.0,54.0,106.0,99.0,77.41935483870968,73.466666666666669,11.315915692990279,11.718172022783911
E,R1W3,W03,W14,03,14,Maryland,Iona,24,20,9,10,136,Midwest,Midwest,A,662,627,58.0,64.0,104.0,98.0,76.939393939393938,79.466666666666669,10.921037229958751,9.8106518075451472
E,R1W4,W04,W13,04,13,Syracuse,Samford,24,20,5,10,136,Midwest,Midwest,A,786,752,54.0,51.0,105.0,92.0,76.241379310344826,72.200000000000003,10.791616070257867,10.342146779078318
E,R1W5,W05,W12,05,12,Kentucky,St Bonaventure,21,21,9,9,136,Midwest,Midwest,A,640,775,51.0,44.0,86.0,88.0,69.433333333333337,68.533333333333331,8.6320462361031289,10.480882066357244
E,R1W6,W06,W11,06,11,UCLA,Ball St,19,21,11,8,136,Midwest,Midwest,A,810,520,43.0,50.0,105.0,93.0,75.533333333333331,73.862068965517238,14.623573054793717,11.961790138001444
E,R1W7,W07,W10,07,10,Auburn,Creighton,22,23,9,9,136,Midwest,Midwest,A,518,562,51.0,46.0,100.0,102.0,70.451612903225808,73.15625,12.061238126348334,11.87726129785398
E,R1W8,W08,W09,08,09,Utah,St Louis,20,19,8,13,136,Midwest,Midwest,A,821,780,48.0,38.0,96.0,84.0,71.5,64.96875,11.632773898405684,11.967362843897565
